Time,Distance
4.533677530288696289e+01,6.360991210937500000e+02
4.537086629867553711e+01,6.366745605468750000e+02
4.540428805351257324e+01,6.369499511718750000e+02
4.543784523010253906e+01,6.363054199218750000e+02
4.547067928314208984e+01,6.360871582031250000e+02
4.550410294532775879e+01,6.355615234375000000e+02
4.554726338386535645e+01,6.358127441406250000e+02
4.558812570571899414e+01,6.356479492187500000e+02
4.562609004974365234e+01,6.350991210937500000e+02
4.566022205352783203e+01,6.345786132812500000e+02
4.569626307487487793e+01,6.339396972656250000e+02
4.573221564292907715e+01,6.335471191406250000e+02
4.576712489128112793e+01,6.333288574218750000e+02
4.579855179786682129e+01,6.319816894531250000e+02
4.583046531677246094e+01,6.319816894531250000e+02
4.586836647987365723e+01,6.309113769531250000e+02
4.590178513526916504e+01,6.290871582031250000e+02
4.593579626083374023e+01,6.283896484375000000e+02
4.596828174591064453e+01,6.275800781250000000e+02
4.600303053855895996e+01,6.269538574218750000e+02
4.603698968887329102e+01,6.256154785156250000e+02
4.606857299804687500e+01,6.245236816406250000e+02
4.610126161575317383e+01,6.237089843750000000e+02
4.613381171226501465e+01,6.229719238281250000e+02
4.618030238151550293e+01,6.214450683593750000e+02
4.621230530738830566e+01,6.210639648437500000e+02
4.624296355247497559e+01,6.197829589843750000e+02
4.628069949150085449e+01,6.192277832031250000e+02
4.631185865402221680e+01,6.181887207031250000e+02
4.634377384185791016e+01,6.177644042968750000e+02
4.637469458580017090e+01,6.163847656250000000e+02
4.640715241432189941e+01,6.162790527343750000e+02
4.645338201522827148e+01,6.159990234375000000e+02
4.648753666877746582e+01,6.152937011718750000e+02
4.652293586730957031e+01,6.154152832031250000e+02
4.655403995513916016e+01,6.150424804687500000e+02
4.658801460266113281e+01,6.150744628906250000e+02
4.662706875801086426e+01,6.151799316406250000e+02
4.667283821105957031e+01,6.152290039062500000e+02
4.671227383613586426e+01,6.146828613281250000e+02
4.674982047080993652e+01,6.145095214843750000e+02
4.679229259490966797e+01,6.144353027343750000e+02
4.682324576377868652e+01,6.149765625000000000e+02
4.685412859916687012e+01,6.155620117187500000e+02
4.688556671142578125e+01,6.157868652343750000e+02
4.691884851455688477e+01,6.161169433593750000e+02
4.695176005363464355e+01,6.170776367187500000e+02
4.699087738990783691e+01,6.170937500000000000e+02
4.702236461639404297e+01,6.184531250000000000e+02
4.705332899093627930e+01,6.190571289062500000e+02
4.708483934402465820e+01,6.202917480468750000e+02
4.712473297119140625e+01,6.206445312500000000e+02
4.715561723709106445e+01,6.215566406250000000e+02
4.718607664108276367e+01,6.226184082031250000e+02
4.721998643875122070e+01,6.238222656250000000e+02
4.726287174224853516e+01,6.239270019531250000e+02
4.730029106140136719e+01,6.262001953125000000e+02
4.735111045837402344e+01,6.268884277343750000e+02
4.738752579689025879e+01,6.281044921875000000e+02
4.742040419578552246e+01,6.295507812500000000e+02
4.745235300064086914e+01,6.299836425781250000e+02
4.748477506637573242e+01,6.305434570312500000e+02
4.751964855194091797e+01,6.309902343750000000e+02
4.755472707748413086e+01,6.318195800781250000e+02
4.759699749946594238e+01,6.326103515625000000e+02
4.764645981788635254e+01,6.330053710937500000e+02
4.768665981292724609e+01,6.334243164062500000e+02
4.773985552787780762e+01,6.343476562500000000e+02
4.778315234184265137e+01,6.352314453125000000e+02
4.781830859184265137e+01,6.359848632812500000e+02
4.785436344146728516e+01,6.357656250000000000e+02
4.788665819168090820e+01,6.364240722656250000e+02
4.791910219192504883e+01,6.362851562500000000e+02
4.795315742492675781e+01,6.364804687500000000e+02
4.799146795272827148e+01,6.353317871093750000e+02
4.803026556968688965e+01,6.361711425781250000e+02
4.807364177703857422e+01,6.359445800781250000e+02
4.811274528503417969e+01,6.345319824218750000e+02
4.815101671218872070e+01,6.344304199218750000e+02
4.819176650047302246e+01,6.339785156250000000e+02
4.822318077087402344e+01,6.338676757812500000e+02
4.825429630279541016e+01,6.320949707031250000e+02
4.830633521080017090e+01,6.321123046875000000e+02
4.835461497306823730e+01,6.313181152343750000e+02
4.841501045227050781e+01,6.297717285156250000e+02
4.845190834999084473e+01,6.274841308593750000e+02
4.849131703376770020e+01,6.264633789062500000e+02
4.854414129257202148e+01,6.265551757812500000e+02
4.858078074455261230e+01,6.244204101562500000e+02
4.862661457061767578e+01,6.237021484375000000e+02
4.867983436584472656e+01,6.229335937500000000e+02
4.872541999816894531e+01,6.201906738281250000e+02
4.877004027366638184e+01,6.195251464843750000e+02
4.881049346923828125e+01,6.174643554687500000e+02
4.884576201438903809e+01,6.170708007812500000e+02
4.888789296150207520e+01,6.164362792968750000e+02
4.892080378532409668e+01,6.159536132812500000e+02
4.895271968841552734e+01,6.150983886718750000e+02
4.898415184020996094e+01,6.148854980468750000e+02
4.901706290245056152e+01,6.145878906250000000e+02
4.906357550621032715e+01,6.146264648437500000e+02
4.910943388938903809e+01,6.147954101562500000e+02
4.914420199394226074e+01,6.143996582031250000e+02
4.918622827529907227e+01,6.145563964843750000e+02
4.923901581764221191e+01,6.143469238281250000e+02
4.929040813446044922e+01,6.150771484375000000e+02
4.933623838424682617e+01,6.157265625000000000e+02
4.938205838203430176e+01,6.158337402343750000e+02
4.944153094291687012e+01,6.166989746093750000e+02
4.949542164802551270e+01,6.178015136718750000e+02
4.954654049873352051e+01,6.187631835937500000e+02
4.959572243690490723e+01,6.198300781250000000e+02
4.964347243309020996e+01,6.208605957031250000e+02
4.969754862785339355e+01,6.225842285156250000e+02
4.974240756034851074e+01,6.231425781250000000e+02
4.977958583831787109e+01,6.258435058593750000e+02
4.982899832725524902e+01,6.265817871093750000e+02
4.990292596817016602e+01,6.278227539062500000e+02
4.996534633636474609e+01,6.293166503906250000e+02
5.001738166809082031e+01,6.308439941406250000e+02
5.006841659545898438e+01,6.317561035156250000e+02
5.011211395263671875e+01,6.324060058593750000e+02
5.016173052787780762e+01,6.333898925781250000e+02
5.020825672149658203e+01,6.339470214843750000e+02
5.024732589721679688e+01,6.352297363281250000e+02
5.028831863403320312e+01,6.355925292968750000e+02
5.033619332313537598e+01,6.359274902343750000e+02
5.037956476211547852e+01,6.359167480468750000e+02
5.041989994049072266e+01,6.361757812500000000e+02
5.046078681945800781e+01,6.360024414062500000e+02
5.051720952987670898e+01,6.361892089843750000e+02
5.057563614845275879e+01,6.358330078125000000e+02
5.062135314941406250e+01,6.351110839843750000e+02
5.065580224990844727e+01,6.344914550781250000e+02
5.069700431823730469e+01,6.336853027343750000e+02
5.074466943740844727e+01,6.328413085937500000e+02
5.078512310981750488e+01,6.324167480468750000e+02
5.082369637489318848e+01,6.313461914062500000e+02
5.086651825904846191e+01,6.304060058593750000e+02
5.091702556610107422e+01,6.281823730468750000e+02
5.097506999969482422e+01,6.282849121093750000e+02
5.103506493568420410e+01,6.264482421875000000e+02
5.107786440849304199e+01,6.248303222656250000e+02
5.111815261840820312e+01,6.232453613281250000e+02
5.115235233306884766e+01,6.216315917968750000e+02
5.118722867965698242e+01,6.212473144531250000e+02
5.122153234481811523e+01,6.201311035156250000e+02
5.125643706321716309e+01,6.207578125000000000e+02
5.129486155509948730e+01,6.190976562500000000e+02
5.134418463706970215e+01,6.177292480468750000e+02
5.138639187812805176e+01,6.163735351562500000e+02
5.142353844642639160e+01,6.158547363281250000e+02
5.145796060562133789e+01,6.159528808593750000e+02
5.150336289405822754e+01,6.152124023437500000e+02
5.154365992546081543e+01,6.147246093750000000e+02
5.158749723434448242e+01,6.149711914062500000e+02
5.167051768302917480e+01,6.149458007812500000e+02
5.174459314346313477e+01,6.144792480468750000e+02
5.182856416702270508e+01,6.145749511718750000e+02
5.188410830497741699e+01,6.148410644531250000e+02
5.192842793464660645e+01,6.159384765625000000e+02
5.197263956069946289e+01,6.175478515625000000e+02
5.202068519592285156e+01,6.189809570312500000e+02
5.207165741920471191e+01,6.190573730468750000e+02
5.211517286300659180e+01,6.205515136718750000e+02
5.215304350852966309e+01,6.212690429687500000e+02
5.221662402153015137e+01,6.223994140625000000e+02
5.226634025573730469e+01,6.235185546875000000e+02
5.231174230575561523e+01,6.253820800781250000e+02
5.235315370559692383e+01,6.262585449218750000e+02
5.239767193794250488e+01,6.276113281250000000e+02
5.245346021652221680e+01,6.276186523437500000e+02
5.249376630783081055e+01,6.294143066406250000e+02
5.254059123992919922e+01,6.304821777343750000e+02
5.259981274604797363e+01,6.318408203125000000e+02
5.264307069778442383e+01,6.329365234375000000e+02
5.269195699691772461e+01,6.332375488281250000e+02
5.274820518493652344e+01,6.335478515625000000e+02
5.279661440849304199e+01,6.343586425781250000e+02
5.284826445579528809e+01,6.354191894531250000e+02
5.288392829895019531e+01,6.358161621093750000e+02
5.292392706871032715e+01,6.354375000000000000e+02
5.295906066894531250e+01,6.351804199218750000e+02
5.299373888969421387e+01,6.355917968750000000e+02
5.303745269775390625e+01,6.359760742187500000e+02
5.308501434326171875e+01,6.351198730468750000e+02
5.312299132347106934e+01,6.345168457031250000e+02
5.315861368179321289e+01,6.340913085937500000e+02
5.319217562675476074e+01,6.327727050781250000e+02
5.322615528106689453e+01,6.325791015625000000e+02
5.327948975563049316e+01,6.324511718750000000e+02
5.332427334785461426e+01,6.303364257812500000e+02
5.336568260192871094e+01,6.301284179687500000e+02
5.340255212783813477e+01,6.288210449218750000e+02
5.343847680091857910e+01,6.277541503906250000e+02
5.347837781906127930e+01,6.274550781250000000e+02
5.351333808898925781e+01,6.253789062500000000e+02
5.355037379264831543e+01,6.251086425781250000e+02
5.359403014183044434e+01,6.241313476562500000e+02
5.363166928291320801e+01,6.233872070312500000e+02
5.367381858825683594e+01,6.220373535156250000e+02
5.371136331558227539e+01,6.202373046875000000e+02
5.376464462280273438e+01,6.198479003906250000e+02
5.381539726257324219e+01,6.183959960937500000e+02
5.385505795478820801e+01,6.170415039062500000e+02
5.391313505172729492e+01,6.166872558593750000e+02
5.395899462699890137e+01,6.145915527343750000e+02
5.399760866165161133e+01,6.150761718750000000e+02
5.403952050209045410e+01,6.138073730468750000e+02
5.409782576560974121e+01,6.143730468750000000e+02
5.413388109207153320e+01,6.142131347656250000e+02
5.417653059959411621e+01,6.141242675781250000e+02
5.421429443359375000e+01,6.139582519531250000e+02
5.425063848495483398e+01,6.153366699218750000e+02
5.428763985633850098e+01,6.143325195312500000e+02
5.432423257827758789e+01,6.151696777343750000e+02
5.437075424194335938e+01,6.155664062500000000e+02
5.441599273681640625e+01,6.168957519531250000e+02
5.444681000709533691e+01,6.171413574218750000e+02
5.448422503471374512e+01,6.175053710937500000e+02
5.452412414550781250e+01,6.188095703125000000e+02
5.456002616882324219e+01,6.193359375000000000e+02
5.459744358062744141e+01,6.200273437500000000e+02
5.464631295204162598e+01,6.213066406250000000e+02
5.468671989440917969e+01,6.229587402343750000e+02
5.473658776283264160e+01,6.241843261718750000e+02
5.477249741554260254e+01,6.255778808593750000e+02
5.482234239578247070e+01,6.257592773437500000e+02
5.485425782203674316e+01,6.271416015625000000e+02
5.488568687438964844e+01,6.278542480468750000e+02
5.491860365867614746e+01,6.287478027343750000e+02
5.496049022674560547e+01,6.296596679687500000e+02
5.501087450981140137e+01,6.303916015625000000e+02
5.505141282081604004e+01,6.309250488281250000e+02
5.509658741950988770e+01,6.323317871093750000e+02
5.514000606536865234e+01,6.334533691406250000e+02
5.518587255477905273e+01,6.341286621093750000e+02
5.524244666099548340e+01,6.339672851562500000e+02
5.530094265937805176e+01,6.343662109375000000e+02
5.534757876396179199e+01,6.357836914062500000e+02
5.538638901710510254e+01,6.363352050781250000e+02
5.542446589469909668e+01,6.363027343750000000e+02
5.546010231971740723e+01,6.355759277343750000e+02
5.550487089157104492e+01,6.350073242187500000e+02
5.555255436897277832e+01,6.350856933593750000e+02
5.563831353187561035e+01,6.346340332031250000e+02
5.568577408790588379e+01,6.342602539062500000e+02
5.572951149940490723e+01,6.333935546875000000e+02
5.576676416397094727e+01,6.326296386718750000e+02
5.581292772293090820e+01,6.310979003906250000e+02
5.587427330017089844e+01,6.302963867187500000e+02
5.593037199974060059e+01,6.285004882812500000e+02
5.597909665107727051e+01,6.266286621093750000e+02
5.602073287963867188e+01,6.257907714843750000e+02
5.607030582427978516e+01,6.250998535156250000e+02
5.611752963066101074e+01,6.229821777343750000e+02
5.626498913764953613e+01,6.218764648437500000e+02
5.636434817314147949e+01,6.174074707031250000e+02
5.642168641090393066e+01,6.151904296875000000e+02
5.646073007583618164e+01,6.142817382812500000e+02
5.650662970542907715e+01,6.144655761718750000e+02
5.658718824386596680e+01,6.141862792968750000e+02
5.662756848335266113e+01,6.142473144531250000e+02
5.669524097442626953e+01,6.138972167968750000e+02
5.675247144699096680e+01,6.138132324218750000e+02
5.680812931060791016e+01,6.137141113281250000e+02
5.685663199424743652e+01,6.148076171875000000e+02
5.689789700508117676e+01,6.150004882812500000e+02
5.695746159553527832e+01,6.159040527343750000e+02
5.700928044319152832e+01,6.160170898437500000e+02
5.705722594261169434e+01,6.175537109375000000e+02
5.712302970886230469e+01,6.185097656250000000e+02
5.719074559211730957e+01,6.213923339843750000e+02
5.725161647796630859e+01,6.220573730468750000e+02
5.729077696800231934e+01,6.243339843750000000e+02
5.735525107383728027e+01,6.248371582031250000e+02
5.742490768432617188e+01,6.268293457031250000e+02
5.748824906349182129e+01,6.290410156250000000e+02
5.754822301864624023e+01,6.292900390625000000e+02
5.762554693222045898e+01,6.313959960937500000e+02
5.768903088569641113e+01,6.321213378906250000e+02
5.774050235748291016e+01,6.333344726562500000e+02
5.779803681373596191e+01,6.349980468750000000e+02
5.787346816062927246e+01,6.355590820312500000e+02
5.793811631202697754e+01,6.358049316406250000e+02
5.799808096885681152e+01,6.356452636718750000e+02
5.810611772537231445e+01,6.356621093750000000e+02
5.818941593170166016e+01,6.343806152343750000e+02
5.825611162185668945e+01,6.327033691406250000e+02
5.834945988655090332e+01,6.314694824218750000e+02
5.842178654670715332e+01,6.287243652343750000e+02
5.854102659225463867e+01,6.287243652343750000e+02
5.861713194847106934e+01,6.238718261718750000e+02
5.865786194801330566e+01,6.214406738281250000e+02
5.884317398071289062e+01,6.208859863281250000e+02
5.896926546096801758e+01,6.166242675781250000e+02
5.904913568496704102e+01,6.144528808593750000e+02
5.921306204795837402e+01,6.144548339843750000e+02
5.929736232757568359e+01,6.142609863281250000e+02
5.945844817161560059e+01,6.156623535156250000e+02
5.957008576393127441e+01,6.172131347656250000e+02
5.966644430160522461e+01,6.204477539062500000e+02
5.973062562942504883e+01,6.218508300781250000e+02
5.980849766731262207e+01,6.220314941406250000e+02
5.988300395011901855e+01,6.219785156250000000e+02
5.993805575370788574e+01,6.217910156250000000e+02
5.998692250251770020e+01,6.214836425781250000e+02
6.008547496795654297e+01,6.219758300781250000e+02
6.014516067504882812e+01,6.212080078125000000e+02
6.020636200904846191e+01,6.216474609375000000e+02
6.026820874214172363e+01,6.215344238281250000e+02
6.032817411422729492e+01,6.216416015625000000e+02
6.039613795280456543e+01,6.215214843750000000e+02
6.045821070671081543e+01,6.206362304687500000e+02
6.052556610107421875e+01,6.211391601562500000e+02
6.058922529220581055e+01,6.215903320312500000e+02
6.065498304367065430e+01,6.219860839843750000e+02
6.070056080818176270e+01,6.210554199218750000e+02
6.074723529815673828e+01,6.213518066406250000e+02
6.080356931686401367e+01,6.212390136718750000e+02
6.087347674369812012e+01,6.208173828125000000e+02
6.094644045829772949e+01,6.216240234375000000e+02
6.101336359977722168e+01,6.216345214843750000e+02
6.109667944908142090e+01,6.216347656250000000e+02
6.115257477760314941e+01,6.216123046875000000e+02
6.120533609390258789e+01,6.211687011718750000e+02
6.125420665740966797e+01,6.216269531250000000e+02
6.130457401275634766e+01,6.218166503906250000e+02
6.135010194778442383e+01,6.209282226562500000e+02
6.138560748100280762e+01,6.207868652343750000e+02
6.142039084434509277e+01,6.212807617187500000e+02
6.145451354980468750e+01,6.209633789062500000e+02
6.148840308189392090e+01,6.219204101562500000e+02
6.152185153961181641e+01,6.217749023437500000e+02
6.156056737899780273e+01,6.217006835937500000e+02
6.161295104026794434e+01,6.213544921875000000e+02
6.165676522254943848e+01,6.214108886718750000e+02
6.170806741714477539e+01,6.215244140625000000e+02
6.174513959884643555e+01,6.214128417968750000e+02
6.178261160850524902e+01,6.212751464843750000e+02
6.181780052185058594e+01,6.210480957031250000e+02
6.185733389854431152e+01,6.211513671875000000e+02
6.189720344543457031e+01,6.219472656250000000e+02
6.192897868156433105e+01,6.214023437500000000e+02
6.196090292930603027e+01,6.215114746093750000e+02
6.199185729026794434e+01,6.215114746093750000e+02
6.202332520484924316e+01,6.217316894531250000e+02
6.205424356460571289e+01,6.215625000000000000e+02
6.208718466758728027e+01,6.213676757812500000e+02
6.211960983276367188e+01,6.208398437500000000e+02
6.215900611877441406e+01,6.208608398437500000e+02
6.219092392921447754e+01,6.214309082031250000e+02
6.222334671020507812e+01,6.218635253906250000e+02
6.225426220893859863e+01,6.216013183593750000e+02
6.228617787361145020e+01,6.216025390625000000e+02
6.231663441658020020e+01,6.210441894531250000e+02
6.234854912757873535e+01,6.212519531250000000e+02
6.237949991226196289e+01,6.213459472656250000e+02
6.240992879867553711e+01,6.212946777343750000e+02
6.244081401824951172e+01,6.215666503906250000e+02
6.247977638244628906e+01,6.212045898437500000e+02
6.250978422164916992e+01,6.211047363281250000e+02
6.256563401222229004e+01,6.212795410156250000e+02
6.260463809967041016e+01,6.226306152343750000e+02
6.264752340316772461e+01,6.221633300781250000e+02
6.267947030067443848e+01,6.226718750000000000e+02
6.270997524261474609e+01,6.222963867187500000e+02
6.273986196517944336e+01,6.219992675781250000e+02
6.277081680297851562e+01,6.218000488281250000e+02
6.280427885055541992e+01,6.217377929687500000e+02
6.283516263961791992e+01,6.219162597656250000e+02
6.286736226081848145e+01,6.219724121093750000e+02
6.289766955375671387e+01,6.220886230468750000e+02
6.292958426475524902e+01,6.224685058593750000e+02
6.295954942703247070e+01,6.216486816406250000e+02
6.299058675765991211e+01,6.216486816406250000e+02
6.302078008651733398e+01,6.227358398437500000e+02
6.305102872848510742e+01,6.214804687500000000e+02
6.308099532127380371e+01,6.217800292968750000e+02
6.311073422431945801e+01,6.221245117187500000e+02
6.314161944389343262e+01,6.216555175781250000e+02
6.317157125473022461e+01,6.220485839843750000e+02
6.320305895805358887e+01,6.216760253906250000e+02
6.323995780944824219e+01,6.217468261718750000e+02
6.327290296554565430e+01,6.217866210937500000e+02
6.330536937713623047e+01,6.220229492187500000e+02
6.333528709411621094e+01,6.226474609375000000e+02
6.336739015579223633e+01,6.221142578125000000e+02
6.339671683311462402e+01,6.218271484375000000e+02
6.342863583564758301e+01,6.224489746093750000e+02
6.345956397056579590e+01,6.219655761718750000e+02
6.349151587486267090e+01,6.219655761718750000e+02
6.352799701690673828e+01,6.217487792968750000e+02
6.356888651847839355e+01,6.227358398437500000e+02
6.360533833503723145e+01,6.219113769531250000e+02
6.363903594017028809e+01,6.220229492187500000e+02
6.367091655731201172e+01,6.216328125000000000e+02
6.370241379737854004e+01,6.215727539062500000e+02
6.373233199119567871e+01,6.217595214843750000e+02
6.376524496078491211e+01,6.212529296875000000e+02
6.379619860649108887e+01,6.221835937500000000e+02
6.382862663269042969e+01,6.214287109375000000e+02
6.385854768753051758e+01,6.216958007812500000e+02
6.389146375656127930e+01,6.216958007812500000e+02
6.392196607589721680e+01,6.218239746093750000e+02
6.395188426971435547e+01,6.222089843750000000e+02
6.398180341720581055e+01,6.212270507812500000e+02
6.401333951950073242e+01,6.213957519531250000e+02
6.404425668716430664e+01,6.213854980468750000e+02
6.407417702674865723e+01,6.215488281250000000e+02
6.410471677780151367e+01,6.218427734375000000e+02
6.414179801940917969e+01,6.214968261718750000e+02
6.417271685600280762e+01,6.223244628906250000e+02
6.421113038063049316e+01,6.220642089843750000e+02
6.424404120445251465e+01,6.214797363281250000e+02
6.427795028686523438e+01,6.212995605468750000e+02
6.430837988853454590e+01,6.223186035156250000e+02
6.434730935096740723e+01,6.223742675781250000e+02
6.437819385528564453e+01,6.217399902343750000e+02
6.440876436233520508e+01,6.224897460937500000e+02
6.444764328002929688e+01,6.218823242187500000e+02
6.447857046127319336e+01,6.219458007812500000e+02
6.450799894332885742e+01,6.219240722656250000e+02
6.453994846343994141e+01,6.223986816406250000e+02
6.456987380981445312e+01,6.225942382812500000e+02
6.460555195808410645e+01,6.217070312500000000e+02
6.464040899276733398e+01,6.220883789062500000e+02
6.467089772224426270e+01,6.223439941406250000e+02
6.470475196838378906e+01,6.221464843750000000e+02
6.473707723617553711e+01,6.214729003906250000e+02
6.477397871017456055e+01,6.218044433593750000e+02
6.480952596664428711e+01,6.218395996093750000e+02
6.484443259239196777e+01,6.218532714843750000e+02
6.487837791442871094e+01,6.213127441406250000e+02
6.491975331306457520e+01,6.219362792968750000e+02
6.495266437530517578e+01,6.217573242187500000e+02
6.498457837104797363e+01,6.217226562500000000e+02
6.501503896713256836e+01,6.219470214843750000e+02
6.504894804954528809e+01,6.218171386718750000e+02
6.508086228370666504e+01,6.217456054687500000e+02
6.511432576179504395e+01,6.209035644531250000e+02
6.514600419998168945e+01,6.215229492187500000e+02
6.517983937263488770e+01,6.214643554687500000e+02
6.521230077743530273e+01,6.216542968750000000e+02
6.524421501159667969e+01,6.217404785156250000e+02
6.527615928649902344e+01,6.215866699218750000e+02
6.530583453178405762e+01,6.216350097656250000e+02
6.533575439453125000e+01,6.220546875000000000e+02
6.536564326286315918e+01,6.218334960937500000e+02
6.539863705635070801e+01,6.220979003906250000e+02
6.542907118797302246e+01,6.219221191406250000e+02
6.546095299720764160e+01,6.223896484375000000e+02
6.549090671539306641e+01,6.224130859375000000e+02
6.552130603790283203e+01,6.224130859375000000e+02
6.555076980590820312e+01,6.221643066406250000e+02
6.558051037788391113e+01,6.219724121093750000e+02
6.561290502548217773e+01,6.225375976562500000e+02
6.564282417297363281e+01,6.220444335937500000e+02
6.567443704605102539e+01,6.218999023437500000e+02
6.570495271682739258e+01,6.220302734375000000e+02
6.573687791824340820e+01,6.221943359375000000e+02
6.576778817176818848e+01,6.222329101562500000e+02
6.579768085479736328e+01,6.222043457031250000e+02
6.582831430435180664e+01,6.221479492187500000e+02
6.585820102691650391e+01,6.225278320312500000e+02
6.589014577865600586e+01,6.225278320312500000e+02
6.592058658599853516e+01,6.224343261718750000e+02
6.595080947875976562e+01,6.219067382812500000e+02
6.598042416572570801e+01,6.222753906250000000e+02
6.601196742057800293e+01,6.224277343750000000e+02
6.604189062118530273e+01,6.222951660156250000e+02
6.607277202606201172e+01,6.227238769531250000e+02
6.610331606864929199e+01,6.218942871093750000e+02
6.613220453262329102e+01,6.222399902343750000e+02
6.616315627098083496e+01,6.220141601562500000e+02
6.619382786750793457e+01,6.220844726562500000e+02
6.622433686256408691e+01,6.220683593750000000e+02
6.625622510910034180e+01,6.220683593750000000e+02
6.628914237022399902e+01,6.225156250000000000e+02
6.631851553916931152e+01,6.223852539062500000e+02
6.634842777252197266e+01,6.218322753906250000e+02
6.637831616401672363e+01,6.219279785156250000e+02
6.640887165069580078e+01,6.226364746093750000e+02
6.643975400924682617e+01,6.218906250000000000e+02
6.646967267990112305e+01,6.222346191406250000e+02
6.650082278251647949e+01,6.225683593750000000e+02
6.653229141235351562e+01,6.222976074218750000e+02
6.656217265129089355e+01,6.214069824218750000e+02
6.659312486648559570e+01,6.222011718750000000e+02
6.662253069877624512e+01,6.222011718750000000e+02
6.665345072746276855e+01,6.217028808593750000e+02
6.668436646461486816e+01,6.228386230468750000e+02
6.671405148506164551e+01,6.218681640625000000e+02
6.674493765830993652e+01,6.228073730468750000e+02
6.677588939666748047e+01,6.219221191406250000e+02
6.680543351173400879e+01,6.214719238281250000e+02
6.683531951904296875e+01,6.218867187500000000e+02
6.686627244949340820e+01,6.220822753906250000e+02
6.689915370941162109e+01,6.221203613281250000e+02
6.692905902862548828e+01,6.220283203125000000e+02
6.696040987968444824e+01,6.221757812500000000e+02
6.699132943153381348e+01,6.221047363281250000e+02
6.702263092994689941e+01,6.221047363281250000e+02
6.705255007743835449e+01,6.218024902343750000e+02
6.708246898651123047e+01,6.220344238281250000e+02
6.711398863792419434e+01,6.223505859375000000e+02
6.714491868019104004e+01,6.218911132812500000e+02
6.717682862281799316e+01,6.229829101562500000e+02
6.720634794235229492e+01,6.222080078125000000e+02
6.723676681518554688e+01,6.224060058593750000e+02
6.726764774322509766e+01,6.218081054687500000e+02
6.729860401153564453e+01,6.222978515625000000e+02
6.732909893989562988e+01,6.218303222656250000e+02
6.736101508140563965e+01,6.222460937500000000e+02
6.739090108871459961e+01,6.224643554687500000e+02
6.742239451408386230e+01,6.224643554687500000e+02
6.745231389999389648e+01,6.220078125000000000e+02
6.748227024078369141e+01,6.225417480468750000e+02
6.751278162002563477e+01,6.225786132812500000e+02
6.754469561576843262e+01,6.225056152343750000e+02
6.757564544677734375e+01,6.214052734375000000e+02
6.760613322257995605e+01,6.224138183593750000e+02
6.763420486450195312e+01,6.219194335937500000e+02
6.765092349052429199e+01,6.222163085937500000e+02
6.768212127685546875e+01,6.221972656250000000e+02
6.771378016471862793e+01,6.216650390625000000e+02
6.774513602256774902e+01,6.216650390625000000e+02
6.777642798423767090e+01,6.215654296875000000e+02
6.780806541442871094e+01,6.210651855468750000e+02
6.783931159973144531e+01,6.217258300781250000e+02
6.787059879302978516e+01,6.220036621093750000e+02
6.790484762191772461e+01,6.214675292968750000e+02
6.793352389335632324e+01,6.214812011718750000e+02
6.796476912498474121e+01,6.220349121093750000e+02
6.799600887298583984e+01,6.220737304687500000e+02
6.802775907516479492e+01,6.214006347656250000e+02
6.805895590782165527e+01,6.216457519531250000e+02
6.809023308753967285e+01,6.214912109375000000e+02
6.812197923660278320e+01,6.214912109375000000e+02
6.815322613716125488e+01,6.216379394531250000e+02
6.816941928863525391e+01,6.216667480468750000e+02
6.820548605918884277e+01,6.216225585937500000e+02
6.823269605636596680e+01,6.214697265625000000e+02
6.826404356956481934e+01,6.220996093750000000e+02
6.829532670974731445e+01,6.214184570312500000e+02
6.832703995704650879e+01,6.221860351562500000e+02
6.835824275016784668e+01,6.216315917968750000e+02
6.838952875137329102e+01,6.222790527343750000e+02
6.842119956016540527e+01,6.213398437500000000e+02
6.845244240760803223e+01,6.216516113281250000e+02
6.848369503021240234e+01,6.216516113281250000e+02
6.851536345481872559e+01,6.213767089843750000e+02
6.854665565490722656e+01,6.217707519531250000e+02
6.857785296440124512e+01,6.210939941406250000e+02
6.860961246490478516e+01,6.216916503906250000e+02
6.864090633392333984e+01,6.211701660156250000e+02
6.865652537345886230e+01,6.218747558593750000e+02
6.868776774406433105e+01,6.220214843750000000e+02
6.871942162513732910e+01,6.217739257812500000e+02
6.875092673301696777e+01,6.218781738281250000e+02
6.878236532211303711e+01,6.220500488281250000e+02
6.881412124633789062e+01,6.221303710937500000e+02
6.884541177749633789e+01,6.221303710937500000e+02
6.887665414810180664e+01,6.216254882812500000e+02
6.890833473205566406e+01,6.223830566406250000e+02
6.893958067893981934e+01,6.223176269531250000e+02
6.897087049484252930e+01,6.221765136718750000e+02
6.900707650184631348e+01,6.223662109375000000e+02
6.903374028205871582e+01,6.217436523437500000e+02
6.906500673294067383e+01,6.220229492187500000e+02
6.909622526168823242e+01,6.220639648437500000e+02
6.912786245346069336e+01,6.216040039062500000e+02
6.915910482406616211e+01,6.224189453125000000e+02
6.919034624099731445e+01,6.219440917968750000e+02
6.922205090522766113e+01,6.224143066406250000e+02
6.925329732894897461e+01,6.220688476562500000e+02
6.928957486152648926e+01,6.232243652343750000e+02
6.933262586593627930e+01,6.232243652343750000e+02
6.936383509635925293e+01,6.223493652343750000e+02
6.939512157440185547e+01,6.221091308593750000e+02
6.942684912681579590e+01,6.218610839843750000e+02
6.945807695388793945e+01,6.218366699218750000e+02
6.948932480812072754e+01,6.222973632812500000e+02
